Year,State,Index,M,L,U,Tag,N,Error,Std
2018,Manipur,CNR,6.999674585095998e-4,6.706801171493654e-4,7.295802147738366e-4,Pub,3073000,0.026447637022362268,46.36263980832784
2018,Manipur,CNR,2.5252196550602015e-4,2.349495606898796e-4,2.704197852261634e-4,Pri,3073000,0.015888933197762432,27.85325910831203
2018,Manipur,TestR,6.788154897494305e-4,6.498535632931988e-4,7.081028311096649e-4,Pub,3073000,0.02604524331390104,45.657244670351965
2018,Manipur,TestR,1.786527822974292e-4,1.6400911161731208e-4,1.9362186788154898e-4,Pri,3073000,0.013364911727385504,23.42865594997969
2018,Manipur,TestR,0.003913439635535308,0.0038438008460787505,0.003983403839895867,SSM,3073000,0.06243496316771821,109.44833016059704
2018,Manipur,TestR,0.0020110641067360886,0.00196127562642369,0.0020611780019524893,NAAT,3073000,0.0447997737482533,78.53388837833238
2018,Manipur,TestR,0.005924503742271396,0.005838919622518712,0.006010413276928083,Bac,3073000,0.07674245238249303,134.52932202634565
2018,Manipur,CNR,4.0807028961926457e-4,3.8561666124308495e-4,4.308493328994468e-4,NAAT,3073000,0.020196627645673784,35.40463641752048
2018,Manipur,CNR,9.524894240156199e-4,9.17995444191344e-4,9.869834038398959e-4,All,3073000,0.030847725814276136,54.07598416539366
2019,Manipur,CNR,6.422816629068644e-4,6.142442797292942e-4,6.706413148565904e-4,Pub,3103000,0.02533513641511247,44.62868956899616
2019,Manipur,CNR,1.8047051240734774e-4,1.6564614888817274e-4,1.956171446986787e-4,Pri,3103000,0.013432719114218802,23.66218368014778
2019,Manipur,TestR,6.990009668063165e-4,6.696745085401224e-4,7.286496938446665e-4,Pub,3103000,0.02642938448876024,46.55624412367258
2019,Manipur,TestR,1.1698356429262005e-4,1.0505961972284886e-4,1.2922977763454722e-4,Pri,3103000,0.010815261399444094,19.051444432540062
2019,Manipur,CNR,4.543989687399291e-4,4.308733483725427e-4,4.782468578794715e-4,Bac,3103000,0.021311792283079743,37.54143440858483
