Year,State,Index,M,L,U,Tag,N,Error,Std
2018,Telangana,DrugTime,4.75e-4,4.6803511235955054e-4,4.8199157303370786e-4,All,37473684.21052632,3.5603216005503372e-6,0.02179477678654834
2018,Telangana,PrDetPub,0.8042040894324479,0.8008025988916492,0.8076055799732467,All,52330,0.39681213687660216,90.77375777351548
2018,Telangana,TxDie,0.03958999945767124,0.03761049948478768,0.04159661586853951,Pub,36878,0.19499392657365724,37.44594238087486
2018,Telangana,TxDie,0.00527942312644862,0.00373422611382951,0.00695338655678599,Pri,7766,0.07246758460098239,6.386199468527083
2018,Telangana,TxI,0.9778775781769794,0.9764518581883852,0.9792795361657636,Pub,42084,0.14708167892604754,30.17290216871368
2018,Telangana,TxI,0.9030841303923484,0.8973257856724576,0.90874487604919,Pri,10246,0.2958431743776496,29.945993746736836
2018,Telangana,TxSucc,0.8374911871576549,0.8337220022777808,0.8412603720375291,Pub,36878,0.368916926408801,70.8454986900073
2018,Telangana,TxSucc,0.9387071851661086,0.933298995621942,0.9439866082925572,Pri,7766,0.23986664145651784,21.13822651357176
2019,Telangana,DrugTime,3.93e-4,3.866961744966443e-4,3.9933020134228186e-4,All,37913486.00508906,3.2229660320503975e-6,0.01984506781725534
2019,Telangana,PrAsym,0.375,0.2222222222222222,0.5277777777777778,All,36,0.484122918275927,2.9047375096555625
2019,Telangana,PrCSIPub,0.3735632183908046,0.3666217309247776,0.3805338366136425,All,18545,0.4837496669314705,65.87704314139519
2019,Telangana,PrDetPub,0.7125671620961552,0.7092456911590259,0.7158746772730444,All,71655,0.4525651351997708,121.14467908468951
2019,Telangana,PrExCS,0.34375,0.19444444444444445,0.5,All,36,0.4749588797990832,2.8497532787944992
2019,Telangana,PrSym,0.28125,0.1388888888888889,0.4444444444444444,All,36,0.4496092053105674,2.6976552318634046
2019,Telangana,PrTxiPub,0.4615384615384616,-0,1,All,4,0.4985185152621431,0.9970370305242862
2019,Telangana,PrevAsym,7.227720706838098e-4,3.7746023186842814e-4,0.00113238069560528,All,18545,0.02687470318380557,3.659797829488851
2019,Telangana,PrevExCS,6.625410647934923e-4,3.235373416015098e-4,0.00107845780533836,All,18545,0.02573134477890642,3.5040952500051357
2019,Telangana,PrevSym,5.420790530128573e-4,2.1569156106767323e-4,9.166891345376112e-4,All,18545,0.02327627984264543,3.1697644384783894
2019,Telangana,PrevUt,0.00192739218849015,0.00134807225667295,0.00258829873281207,All,18545,0.04385974632669353,5.9728214786420795
2019,Telangana,TBLikeUt,0.05159578388737378,0.04791037075256136,0.05535490528488243,All,13567,0.22120953635054072,25.76592616768973
2019,Telangana,TxDie,0.04126124807959616,0.039334747725998,0.04318774843319433,Pub,41007,0.19889383471216543,40.27636984944551
2019,Telangana,TxDie,0.01532344098535544,0.01299582969644069,0.01774803607797498,Pri,10311,0.12283579747664676,12.473126966575537
2019,Telangana,TxI,0.9334691239546408,0.9312951683346716,0.9356234943888444,Pub,51059,0.24920778193707432,56.31158507868445
2019,Telangana,TxI,1.056952806370169,NA,NA,Pri,20596,NA,NA
2019,Telangana,TxSucc,0.8999682980954471,0.8970663545248372,0.902870241666057,Pub,41007,0.30004226455389843,60.75911420344708
2019,Telangana,TxSucc,0.908641256910096,0.9030161962952188,0.9141693337212684,Pri,10311,0.28811859216464475,29.256453373731247
2020,Telangana,DrugTime,3.54e-4,3.48029552238806e-4,3.599968656716418e-4,All,37853107.34463277,3.052886079805058e-6,0.01878284466235414
2020,Telangana,PrDetPub,0.656473649967469,0.6527603662503769,0.6601869336845613,All,63017,0.4748852459972388,119.21133156917496
2020,Telangana,TxDie,0.03904912836767036,0.03731642894875858,0.04080295826730058,Pub,47325,0.1937118838414297,42.1406835584871
2020,Telangana,TxDie,0.02501034435198381,0.02294147395522045,0.02712518964645303,Pri,21751,0.15615641846360018,23.03029250080252
2020,Telangana,TxI,0.9700258647779738,0.9683821218787014,0.9716696076772462,Pub,41369,0.17051594189317865,34.681869504464274
2020,Telangana,TxI,0.9856337767923132,0.9840169992609016,0.9872043606799704,Pri,21648,0.1189951042624594,17.508058275617266
2020,Telangana,TxSucc,0.8763444268357106,0.8733650290544109,0.8793026941362916,Pub,47325,0.329188202081576,71.61262169368314
2020,Telangana,TxSucc,0.9317732518045148,0.9284170842719875,0.935083444439336,Pri,21751,0.25213460497550727,37.185366821881686
2021,Telangana,DrugTime,3.83e-4,3.768251020408163e-4,3.892009523809524e-4,All,38381201.044386424,3.1571046786061487e-6,0.01955907275734261
2021,Telangana,PrDetPub,0.6832690977369306,0.679563197944461,0.6869585268636559,All,60714,0.4652015023779387,114.62663193813718
2021,Telangana,TxDie,0.03447050461975835,0.03266829119707584,0.03627271804244086,Pub,39396,0.18243434142457268,36.21034458171267
2021,Telangana,TxDie,0.02413680629979963,0.0220865756488514,0.02623363310190578,Pri,21461,0.1534738442909592,22.483263427196324
2021,Telangana,TxI,0,0,0,Pub,41484,0,0
2021,Telangana,TxI,0,0,0,Pri,19230,0,0
2021,Telangana,TxSucc,0.8739719768504417,0.8706975327444411,0.8772464209564422,Pub,39396,0.3318809433073443,65.87314221336676
2021,Telangana,TxSucc,0.920041004613019,0.9164065048227016,0.9236289082521784,Pri,21461,0.27122970789293305,39.733995066138775
