Year,State,Index,M,L,U,Tag,N,Error,Std
2018,Chandigarh,PrDetPub,0.941186797752809,0.9350421348314607,0.9471558988764045,All,5696,0.235274753190014,17.75662065955093
2019,Chandigarh,PrDetPub,0.9227156276686592,0.9164531739254199,0.9288357529177341,All,7026,0.2670421279961113,22.38380186259882
2020,Chandigarh,PrDetPub,0.9064386317907445,0.8957075788061704,0.9168343393695506,All,2982,0.2912175107854396,15.902716065805166
2021,Chandigarh,PrDetPub,0.8940677966101694,0.8851694915254237,0.9027542372881356,All,4720,0.30775082725283803,21.143176164074426
2019,Chandigarh,PrevUt,0.0015604554377365507,9.384248899155417e-4,0.0022377824297985997,All,13853,0.03947176733519021,4.645778388026341
2019,Chandigarh,PrevAsym,0.001314067737041306,7.218652999350321e-4,0.0019490363098245867,All,13853,0.0362262468801803,4.263784628797323
2019,Chandigarh,PrevSym,8.212923356508162e-5,-0,2.8874611997401286e-4,All,13853,0.009062145902272575,1.0666034085680627
2019,Chandigarh,PrevExCS,1.6425846713016324e-4,-0,4.3311917996101927e-4,All,13853,0.012815283308851944,1.5083430576370507
2019,Chandigarh,PrAsym,0.8421052631578947,0.6818181818181818,0.9545454545454546,All,22,0.3646422752776584,1.7103238746602025
2019,Chandigarh,PrSym,0.05263157894736842,-0,0.18181818181818182,All,22,0.22329687826943606,1.0473551969543369
2019,Chandigarh,PrExCS,0.10526315789473684,-0,0.22727272727272727,All,22,0.30689220499185793,1.4394520348607731
2019,Chandigarh,TBLikeUt,0.02545885139135583,0.022399842115650288,0.028616538385632523,All,10134,0.15751412088187106,15.85659535780081
2019,Chandigarh,PrCSIPub,0.4358974358974359,0.427633003681513,0.4441637190500253,All,13853,0.49587383604650553,58.363739609874024
2019,Chandigarh,PrTxiPub,0.8888888888888888,0.6666666666666666,1,All,9,0.31426968052735454,0.9428090415820636
2018,Chandigarh,TxI,0.8069390039171797,0.7963066592053721,0.8173848162656221,Pub,5361,0.3947004533495364,28.89951330133919
2018,Chandigarh,TxI,0.31044776119402984,0.2626865671641791,0.3611940298507463,Pri,335,0.4626769377909866,8.468378406508586
2019,Chandigarh,TxI,0.5156563319450872,0.5034706154558075,0.5278420484343668,Pub,6483,0.4997548191563792,40.2387982214625
2019,Chandigarh,TxI,0.11602209944751381,0.09023941068139964,0.143646408839779,Pri,543,0.3202514198052914,7.4626140014613265
2020,Chandigarh,TxI,0.948205697373289,0.9396966333703293,0.9563448020717721,Pub,2703,0.2216114907718544,11.521666443369222
2020,Chandigarh,TxI,0.8637992831541219,0.8207885304659498,0.9032258064516129,Pri,279,0.3430015766385732,5.729255864408276
2021,Chandigarh,TxI,0,0,0,Pub,4220,0,0
2021,Chandigarh,TxI,0,0,0,Pri,500,0,0
2018,Chandigarh,TxSucc,0.8804071246819338,0.8689567430025446,0.89153944020356235,Pub,3144,0.3244848524834767,18.19431446579967
2018,Chandigarh,TxSucc,0.05263157894736842,0.02631578947368421,0.08333333333333333,Pri,228,0.22329687826943606,3.3717089216940983
2018,Chandigarh,TxDie,0.034033078880407124,0.027989821882951654,0.04039440203562341,Pub,3144,0.1813141704951025,10.166536310848274
2018,Chandigarh,TxDie,0.008771929824561403,-0,0.021929824561403508,Pri,228,0.09324689309416358,1.407997208928653
2019,Chandigarh,TxSucc,0.88,0.8685714285714285,0.8911111111111111,Pub,3150,0.32496153618543844,18.238420984284797
2019,Chandigarh,TxSucc,0.7777777777777778,0.6805555555555556,0.875,Pri,72,0.41573970964154905,3.527668414752787
2019,Chandigarh,TxDie,0.02857142857142857,0.022857142857142857,0.0346031746031746,Pub,3150,0.16659862556700858,9.350324669687755
2019,Chandigarh,TxDie,0.05555555555555555,0.013888888888888888,0.1111111111111111,Pri,72,0.2290614236454256,1.9436506316151
2020,Chandigarh,TxSucc,0.8292248292248292,0.8164538164538164,0.8416988416988417,Pub,3367,0.3763123859533221,21.83584843335099
2020,Chandigarh,TxSucc,0.6666666666666666,0.5632183908045977,0.7586206896551724,Pri,87,0.4714045207910317,4.39696865275764
2020,Chandigarh,TxDie,0.033264033264033266,0.027324027324027323,0.0395010395010395,Pub,3367,0.1793252278823104,10.405499905070792
2020,Chandigarh,TxDie,0.022988505747126436,-0,0.05747126436781609,Pri,87,0.1498667219586816,1.3978637231524922
2021,Chandigarh,TxSucc,0.8178353658536586,0.8029725609756098,0.8323170731707317,Pub,2624,0.3859801552057709,19.771831095729315
2021,Chandigarh,TxSucc,0.6439024390243903,0.5756097560975609,0.7073170731707317,Pri,205,0.4788445343144595,6.856010359442325
2021,Chandigarh,TxDie,0.04535060975609756,0.037728658536585365,0.053353658536585365,Pub,2624,0.20807193936436433,10.658483824588954
2021,Chandigarh,TxDie,0.04878048780487805,0.01951219512195122,0.07804878048780488,Pri,205,0.21540880161775236,3.084184677017772
